Latitud,Longitud,Hora,Azimut [°],Elevacion [°],Distancia [Km]
-82.5049,-70.9999,13:00:37,329.04,-62.97,11925.65
-82.5100,-71.4804,13:00:38,329.12,-62.97,11925.61
-82.5146,-71.9615,13:00:39,329.25,-62.97,11925.55
-82.5205,-72.6843,13:00:40,329.33,-62.97,11925.50
-82.5238,-73.1667,13:00:41,329.41,-62.97,11925.45
-82.5266,-73.6494,13:00:42,329.49,-62.97,11925.39
-82.5289,-74.1325,13:00:43,329.57,-62.97,11925.33
-82.5307,-74.6159,13:00:44,329.65,-62.97,11925.24
-82.5323,-75.3413,13:00:46,329.77,-62.97,11925.18
-82.5328,-75.8250,13:00:47,329.86,-62.97,11925.11
-82.5328,-76.3087,13:00:48,329.94,-62.97,11925.03
-82.5322,-76.7924,13:00:49,330.02,-62.97,11924.96
-82.5311,-77.2760,13:00:50,330.10,-62.97,11924.88
-82.5285,-78.0016,13:00:51,330.22,-62.97,11924.76
-82.5261,-78.4841,13:00:52,330.30,-62.96,11924.67
-82.5232,-78.9669,13:00:53,330.38,-62.96,11924.58
-82.5198,-79.4492,13:00:54,330.46,-62.96,11924.49
-82.5159,-79.9310,13:00:55,330.54,-62.96,11924.39
-82.5115,-80.4123,13:00:57,330.67,-62.96,11924.24
-82.5039,-81.1332,13:00:58,330.75,-62.96,11924.14
-82.4981,-81.6129,13:00:59,330.83,-62.96,11924.03
-82.4919,-82.0918,13:01:00,330.91,-62.96,11923.92
-82.4852,-82.5700,13:01:01,330.99,-62.96,11923.81
-82.4779,-83.0472,13:01:02,331.07,-62.96,11923.63
-82.4661,-83.7614,13:01:03,331.19,-62.96,11923.51
-82.4576,-84.2362,13:01:04,331.27,-62.95,11923.38
-82.4486,-84.7099,13:01:05,331.35,-62.95,11923.26
-82.4391,-85.1825,13:01:06,331.44,-62.95,11923.12
-82.4291,-85.6539,13:01:07,331.52,-62.95,11922.99
-82.4132,-86.3586,13:01:09,331.64,-62.95,11922.78
-82.4019,-86.8268,13:01:10,331.72,-62.95,11922.64
-82.3902,-87.2935,13:01:11,331.80,-62.95,11922.49
-82.3780,-87.7588,13:01:12,331.88,-62.94,11922.35
-82.3653,-88.2227,13:01:13,331.96,-62.94,11922.19
-82.3453,-88.9155,13:01:14,332.08,-62.94,11921.96
-82.3314,-89.3753,13:01:15,332.16,-62.94,11921.80
-82.3170,-89.8335,13:01:16,332.25,-62.94,11921.64
-82.3021,-90.2900,13:01:17,332.33,-62.94,11921.47
-82.2868,-90.7447,13:01:18,332.41,-62.94,11921.30
-82.2629,-91.4234,13:01:20,332.53,-62.93,11921.04
-82.2464,-91.8735,13:01:21,332.61,-62.93,11920.86
-82.2294,-92.3217,13:01:22,332.69,-62.93,11920.68
-82.2120,-92.7680,13:01:23,332.77,-62.93,11920.50
-82.1941,-93.2123,13:01:24,332.85,-62.93,11920.31
-82.1758,-93.6545,13:01:25,332.97,-62.92,11920.02
-82.1474,-94.3140,13:01:26,333.06,-62.92,11919.83
-82.1280,-94.7511,13:01:27,333.14,-62.92,11919.63
-82.1081,-95.1860,13:01:28,333.22,-62.92,11919.43
-82.0878,-95.6187,13:01:29,333.30,-62.92,11919.22
-82.0564,-96.2636,13:01:31,333.42,-62.91,11918.91
-82.0350,-96.6908,13:01:32,333.50,-62.91,11918.70
-82.0132,-97.1157,13:01:33,333.58,-62.91,11918.48
-81.9909,-97.5382,13:01:34,333.66,-62.91,11918.26
-81.9682,-97.9585,13:01:35,333.74,-62.90,11918.04
-81.9451,-98.3764,13:01:36,333.86,-62.90,11917.70
-81.9097,-98.9988,13:01:37,333.94,-62.90,11917.47
-81.8856,-99.4107,13:01:38,334.03,-62.90,11917.23
-81.8611,-99.8203,13:01:39,334.11,-62.89,11917.00
-81.8362,-100.2273,13:01:40,334.19,-62.89,11916.76
-81.8108,-100.6320,13:01:41,334.27,-62.89,11916.39
-81.7721,-101.2343,13:01:43,334.39,-62.89,11916.14
-81.7458,-101.6327,13:01:44,334.47,-62.88,11915.89
-81.7191,-102.0286,13:01:45,334.55,-62.88,11915.64
-81.6921,-102.4220,13:01:46,334.63,-62.88,11915.38
-81.6647,-102.8129,13:01:47,334.71,-62.88,11914.99
-81.6228,-103.3945,13:01:48,334.83,-62.87,11914.72
-81.5945,-103.7790,13:01:49,334.91,-62.87,11914.45
-81.5657,-104.1610,13:01:50,334.99,-62.87,11914.18
-81.5367,-104.5404,13:01:51,335.07,-62.86,11913.90
-81.5072,-104.9172,13:01:52,335.15,-62.86,11913.63
-81.4624,-105.4777,13:01:54,335.28,-62.86,11913.20
-81.4321,-105.8481,13:01:55,335.36,-62.86,11912.92
-81.4015,-106.2159,13:01:56,335.44,-62.85,11912.63
-81.3705,-106.5812,13:01:57,335.52,-62.85,11912.33
-81.3392,-106.9439,13:01:58,335.60,-62.85,11912.04
-81.3075,-107.3040,13:01:59,335.72,-62.84,11911.59
-81.2594,-107.8393,13:02:00,335.80,-62.84,11911.28
-81.2269,-108.1930,13:02:01,335.88,-62.84,11910.97
-81.1942,-108.5441,13:02:02,335.96,-62.83,11910.66
-81.1611,-108.8926,13:02:03,336.04,-62.83,11910.35
-81.1276,-109.2386,13:02:05,336.16,-62.83,11909.87
-81.0769,-109.7528,13:02:06,336.24,-62.82,11909.55
-81.0428,-110.0924,13:02:07,336.32,-62.82,11909.23
-81.0083,-110.4295,13:02:08,336.40,-62.82,11908.90
-80.9735,-110.7640,13:02:09,336.48,-62.81,11908.57
-80.9384,-111.0960,13:02:10,336.56,-62.81,11908.06
-80.8853,-111.5893,13:02:11,336.68,-62.80,11907.72
-80.8495,-111.9150,13:02:12,336.76,-62.80,11907.38
-80.8135,-112.2383,13:02:13,336.84,-62.80,11907.04
-80.7771,-112.5591,13:02:14,336.93,-62.79,11906.69
-80.7405,-112.8773,13:02:15,337.01,-62.79,11906.16
-80.6850,-113.3501,13:02:17,337.13,-62.79,11905.80
-80.6478,-113.6623,13:02:18,337.21,-62.78,11905.44
-80.6102,-113.9720,13:02:19,337.29,-62.78,11905.08
-80.5724,-114.2793,13:02:20,337.37,-62.77,11904.71
-80.5343,-114.5842,13:02:21,337.45,-62.77,11904.34
-80.4960,-114.8867,13:02:22,337.57,-62.77,11903.78
-80.4380,-115.3360,13:02:23,337.65,-62.76,11903.40
-80.3991,-115.6326,13:02:24,337.73,-62.76,11903.02
-80.3599,-115.9268,13:02:25,337.81,-62.75,11902.64
-80.3204,-116.2187,13:02:26,337.89,-62.75,11902.25
-80.2808,-116.5083,13:02:27,338.01,-62.74,11901.66
-80.2208,-116.9383,13:02:29,338.09,-62.74,11901.27
-80.1806,-117.2222,13:02:30,338.17,-62.74,11900.87
-80.1401,-117.5038,13:02:31,338.25,-62.73,11900.46
-80.0994,-117.7831,13:02:32,338.33,-62.73,11900.06
-80.0585,-118.0602,13:02:33,338.45,-62.72,11899.45
-79.9967,-118.4717,13:02:34,338.53,-62.72,11899.03
-79.9552,-118.7432,13:02:35,338.61,-62.71,11898.62
-79.9135,-119.0126,13:02:36,338.69,-62.71,11898.20
-79.8716,-119.2798,13:02:37,338.77,-62.71,11897.77
-79.8295,-119.5449,13:02:38,338.85,-62.70,11897.13
-79.7660,-119.9385,13:02:40,338.97,-62.70,11896.70
-79.7234,-120.1983,13:02:41,339.05,-62.69,11896.27
-79.6805,-120.4560,13:02:42,339.13,-62.69,11895.83
-79.6375,-120.7116,13:02:43,339.21,-62.68,11895.39
-79.5943,-120.9651,13:02:44,339.29,-62.68,11894.72
-79.5292,-121.3416,13:02:45,339.41,-62.67,11894.28
-79.4855,-121.5901,13:02:46,339.49,-62.67,11893.82
-79.4417,-121.8365,13:02:47,339.57,-62.66,11893.37
-79.3976,-122.0810,13:02:48,339.65,-62.66,11892.91
-79.3534,-122.3235,13:02:49,339.73,-62.65,11892.45
-79.2867,-122.6837,13:02:51,339.85,-62.65,11891.75
-79.2421,-122.9213,13:02:52,339.92,-62.64,11891.28
-79.1972,-123.1571,13:02:53,340.00,-62.64,11890.81
-79.1522,-123.3909,13:02:54,340.08,-62.63,11890.33
-79.1070,-123.6229,13:02:55,340.16,-62.63,11889.86
-79.0390,-123.9674,13:02:56,340.28,-62.62,11889.13
-78.9934,-124.1948,13:02:57,340.36,-62.62,11888.64
-78.9476,-124.4203,13:02:58,340.44,-62.61,11888.15
-78.9017,-124.6440,13:02:59,340.52,-62.61,11887.66
-78.8556,-124.8660,13:03:00,340.60,-62.60,11886.92
-78.7862,-125.1956,13:03:02,340.72,-62.59,11886.41
-78.7398,-125.4131,13:03:03,340.80,-62.59,11885.91
-78.6932,-125.6289,13:03:04,340.88,-62.58,11885.40
-78.6464,-125.8430,13:03:05,340.96,-62.58,11884.89
-78.5995,-126.0554,13:03:06,341.04,-62.57,11884.38
-78.5289,-126.3708,13:03:07,341.16,-62.57,11883.60
-78.4816,-126.5790,13:03:08,341.24,-62.56,11883.08
-78.4342,-126.7856,13:03:09,341.32,-62.56,11882.55
-78.3866,-126.9905,13:03:10,341.39,-62.55,11882.02
-78.3390,-127.1938,13:03:11,341.47,-62.54,11881.49
-78.2911,-127.3956,13:03:13,341.59,-62.54,11880.69
-78.2191,-127.6952,13:03:14,341.67,-62.53,11880.15
-78.1710,-127.8929,13:03:15,341.75,-62.53,11879.61
-78.1227,-128.0892,13:03:16,341.83,-62.52,11879.06
-78.0743,-128.2839,13:03:17,341.91,-62.51,11878.51
-78.0257,-128.4770,13:03:18,341.99,-62.51,11877.68
-77.9527,-128.7640,13:03:19,342.11,-62.50,11877.12
-77.9038,-128.9534,13:03:20,342.19,-62.50,11876.56
-77.8549,-129.1414,13:03:21,342.26,-62.49,11876.00
-77.8058,-129.3279,13:03:22,342.34,-62.48,11875.43
-77.7566,-129.5130,13:03:23,342.42,-62.48,11874.86
-77.6825,-129.7879,13:03:25,342.54,-62.47,11874.00
-77.6330,-129.9694,13:03:26,342.62,-62.46,11873.42
-77.5834,-130.1496,13:03:27,342.70,-62.46,11872.84
-77.5337,-130.3283,13:03:28,342.78,-62.45,11872.26
-77.4838,-130.5057,13:03:29,342.86,-62.45,11871.67
-77.4339,-130.6817,13:03:30,342.97,-62.44,11870.78
-77.3587,-130.9433,13:03:31,343.05,-62.43,11870.19
-77.3085,-131.1160,13:03:32,343.13,-62.43,11869.59
-77.2582,-131.2874,13:03:33,343.21,-62.42,11868.98
-77.2077,-131.4575,13:03:34,343.29,-62.41,11868.38
-77.1572,-131.6264,13:03:35,343.41,-62.40,11867.46
-77.0812,-131.8772,13:03:37,343.49,-62.40,11866.85
-77.0304,-132.0429,13:03:38,343.56,-62.39,11866.24
-76.9795,-132.2073,13:03:39,343.64,-62.39,11865.62
-76.9285,-132.3706,13:03:40,343.72,-62.38,11864.99
-76.8774,-132.5326,13:03:41,343.84,-62.37,11864.05
-76.8006,-132.7733,13:03:42,343.92,-62.36,11863.42
-76.7493,-132.9323,13:03:43,344.00,-62.36,11862.79
-76.6979,-133.0902,13:03:44,344.07,-62.35,11862.15
-76.6464,-133.2468,13:03:45,344.15,-62.35,11861.51
-76.5948,-133.4024,13:03:46,344.23,-62.34,11860.54
-76.5172,-133.6335,13:03:48,344.35,-62.33,11859.89
-76.4654,-133.7862,13:03:49,344.43,-62.32,11859.24
-76.4135,-133.9378,13:03:50,344.50,-62.32,11858.59
-76.3615,-134.0883,13:03:51,344.58,-62.31,11857.93
-76.3094,-134.2377,13:03:52,344.66,-62.30,11857.27
-76.2311,-134.4597,13:03:53,344.78,-62.29,11856.27
-76.1788,-134.6065,13:03:54,344.86,-62.29,11855.60
-76.1265,-134.7521,13:03:55,344.93,-62.28,11854.93
-76.0740,-134.8967,13:03:56,345.01,-62.27,11854.25
-76.0215,-135.0403,13:03:57,345.09,-62.27,11853.57
-75.9689,-135.1829,13:03:59,345.21,-62.26,11852.55
-75.8898,-135.3948,13:04:00,345.29,-62.25,11851.86
-75.8370,-135.5349,13:04:01,345.36,-62.24,11851.17
-75.7841,-135.6739,13:04:02,345.44,-62.24,11850.48
-75.7312,-135.8120,13:04:03,345.52,-62.23,11849.78
-75.6781,-135.9491,13:04:04,345.60,-62.22,11848.73
-75.5984,-136.1530,13:04:05,345.71,-62.21,11848.03
-75.5452,-136.2877,13:04:06,345.79,-62.20,11847.32
-75.4919,-136.4215,13:04:07,345.87,-62.20,11846.61
-75.4386,-136.5544,13:04:08,345.95,-62.19,11845.89
-75.3851,-136.6863,13:04:09,346.02,-62.18,11844.82
-75.3049,-136.8825,13:04:11,346.14,-62.17,11844.09
-75.2513,-137.0122,13:04:12,346.22,-62.17,11843.37
-75.1976,-137.1410,13:04:13,346.30,-62.16,11842.64
-75.1439,-137.2689,13:04:14,346.37,-62.15,11841.91
-75.0901,-137.3960,13:04:15,346.49,-62.14,11840.81
-75.0092,-137.5849,13:04:16,346.57,-62.13,11840.07
-74.9553,-137.7098,13:04:17,346.65,-62.13,11839.32
-74.9013,-137.8339,13:04:18,346.72,-62.12,11838.58
-74.8472,-137.9571,13:04:19,346.80,-62.11,11837.83
-74.7930,-138.0795,13:04:21,346.92,-62.10,11836.70
-74.7117,-138.2616,13:04:22,346.99,-62.09,11835.94
-74.6574,-138.3819,13:04:23,347.07,-62.08,11835.18
-74.6030,-138.5015,13:04:24,347.15,-62.08,11834.42
-74.5486,-138.6203,13:04:25,347.22,-62.07,11833.65
-74.4941,-138.7382,13:04:26,347.34,-62.06,11832.49
-74.4122,-138.9138,13:04:27,347.42,-62.05,11831.72
-74.3576,-139.0298,13:04:28,347.49,-62.04,11830.94
-74.3029,-139.1451,13:04:29,347.57,-62.03,11830.16
-74.2482,-139.2597,13:04:30,347.65,-62.03,11829.38
-74.1934,-139.3735,13:04:31,347.76,-62.01,11828.19
-74.1111,-139.5428,13:04:33,347.84,-62.01,11827.40
-74.0562,-139.6548,13:04:34,347.92,-62.00,11826.61
-74.0012,-139.7660,13:04:35,348.00,-61.99,11825.81
-73.9461,-139.8766,13:04:36,348.07,-61.98,11825.00
-73.8910,-139.9864,13:04:37,348.19,-61.97,11823.80
-73.8083,-140.1498,13:04:38,348.26,-61.96,11822.99
-73.7531,-140.2579,13:04:39,348.34,-61.96,11822.17
-73.6978,-140.3653,13:04:40,348.42,-61.95,11821.36
-73.6425,-140.4720,13:04:41,348.49,-61.94,11820.54
-73.5871,-140.5781,13:04:42,348.57,-61.93,11819.30
-73.5039,-140.7359,13:04:44,348.69,-61.92,11818.48
-73.4485,-140.8403,13:04:45,348.76,-61.91,11817.64
-73.3929,-140.9441,13:04:46,348.84,-61.90,11816.81
-73.3373,-141.0472,13:04:47,348.92,-61.89,11815.97
-73.2817,-141.1496,13:04:48,348.99,-61.89,11814.71
-73.1981,-141.3022,13:04:49,349.11,-61.87,11813.87
-73.1424,-141.4031,13:04:50,349.18,-61.86,11813.02
-73.0866,-141.5033,13:04:51,349.26,-61.86,11812.17
-73.0307,-141.6030,13:04:52,349.34,-61.85,11811.31
-72.9748,-141.7020,13:04:53,349.41,-61.84,11810.46
-72.9189,-141.8005,13:04:55,349.53,-61.83,11809.16
-72.8349,-141.9471,13:04:56,349.60,-61.82,11808.30
-72.7789,-142.0440,13:04:57,349.68,-61.81,11807.43
-72.7228,-142.1404,13:04:58,349.75,-61.80,11806.56
-72.6667,-142.2362,13:04:59,349.83,-61.79,11805.68
-72.6105,-142.3315,13:05:00,349.91,-61.78,11804.36
-72.5262,-142.4733,13:05:01,350.02,-61.77,11803.48
-72.4699,-142.5671,13:05:02,350.10,-61.76,11802.59
-72.4136,-142.6604,13:05:03,350.17,-61.75,11801.70
-72.3572,-142.7531,13:05:04,350.25,-61.74,11800.81
-72.3008,-142.8453,13:05:05,350.32,-61.73,11799.47
-72.2162,-142.9825,13:05:07,350.44,-61.72,11798.57
-72.1597,-143.0734,13:05:08,350.51,-61.71,11797.66
-72.1032,-143.1637,13:05:09,350.59,-61.70,11796.76
-72.0466,-143.2534,13:05:10,350.67,-61.70,11795.85
-71.9900,-143.3427,13:05:11,350.74,-61.69,11794.47
-71.9050,-143.4756,13:05:12,350.85,-61.67,11793.56
-71.8483,-143.5636,13:05:13,350.93,-61.66,11792.64
-71.7916,-143.6511,13:05:14,351.01,-61.66,11791.71
-71.7348,-143.7381,13:05:15,351.08,-61.65,11790.78
-71.6780,-143.8246,13:05:16,351.16,-61.63,11789.39
-71.5927,-143.9534,13:05:18,351.27,-61.62,11788.45
-71.5358,-144.0386,13:05:19,351.35,-61.61,11787.51
-71.4789,-144.1234,13:05:20,351.42,-61.60,11786.57
-71.4219,-144.2077,13:05:21,351.50,-61.60,11785.62
-71.3649,-144.2916,13:05:22,351.57,-61.59,11784.20
-71.2794,-144.4164,13:05:23,351.68,-61.57,11783.25
-71.2223,-144.4991,13:05:24,351.76,-61.56,11782.29
-71.1652,-144.5813,13:05:25,351.83,-61.55,11781.33
-71.1080,-144.6631,13:05:26,351.91,-61.54,11780.37
-71.0508,-144.7444,13:05:27,351.98,-61.53,11779.40
-70.9650,-144.8655,13:05:29,352.10,-61.52,11777.95
-70.9078,-144.9457,13:05:30,352.17,-61.51,11776.98
-70.8505,-145.0255,13:05:31,352.25,-61.50,11776.00
-70.7931,-145.1048,13:05:32,352.32,-61.49,11775.02
-70.7358,-145.1837,13:05:33,352.43,-61.48,11773.54
-70.6497,-145.3013,13:05:34,352.51,-61.47,11772.56
-70.5923,-145.3791,13:05:35,352.58,-61.46,11771.56
-70.5348,-145.4565,13:05:36,352.66,-61.45,11770.57
-70.4773,-145.5335,13:05:37,352.73,-61.44,11769.57
-70.4198,-145.6101,13:05:38,352.81,-61.42,11768.07
-70.3335,-145.7243,13:05:40,352.92,-61.41,11767.07
-70.2759,-145.7999,13:05:41,352.99,-61.40,11766.06
-70.2182,-145.8751,13:05:42,353.07,-61.39,11765.05
-70.1606,-145.9499,13:05:43,353.14,-61.38,11764.03
-70.1029,-146.0243,13:05:44,353.22,-61.37,11762.50
-70.0163,-146.1351,13:05:45,353.33,-61.36,11761.48
-69.9586,-146.2086,13:05:46,353.40,-61.35,11760.45
-69.9008,-146.2816,13:05:47,353.48,-61.34,11759.42
-69.8430,-146.3543,13:05:48,353.55,-61.33,11758.39
-69.7852,-146.4266,13:05:49,353.63,-61.32,11757.36
-69.6984,-146.5343,13:05:51,353.74,-61.30,11755.80
-69.6405,-146.6057,13:05:52,353.81,-61.29,11754.75
-69.5826,-146.6767,13:05:53,353.89,-61.28,11753.71
-69.5246,-146.7474,13:05:54,353.96,-61.27,11752.66
-69.4666,-146.8177,13:05:55,354.03,-61.26,11751.61
-69.3796,-146.9225,13:05:56,354.15,-61.25,11750.02
-69.3216,-146.9919,13:05:57,354.22,-61.24,11748.96
-69.2635,-147.0609,13:05:58,354.29,-61.23,11747.90
-69.2054,-147.1296,13:05:59,354.37,-61.22,11746.83
-69.1473,-147.1980,13:06:00,354.44,-61.21,11745.76
-69.0601,-147.2999,13:06:02,354.55,-61.19,11744.15
-69.0019,-147.3675,13:06:03,354.63,-61.18,11743.07
-68.9437,-147.4346,13:06:04,354.70,-61.17,11741.99
-68.8855,-147.5015,13:06:05,354.77,-61.16,11740.90
-68.8273,-147.5680,13:06:06,354.85,-61.15,11739.82
-68.7399,-147.6672,13:06:07,354.96,-61.13,11738.18
-68.6816,-147.7329,13:06:08,355.03,-61.12,11737.08
-68.6232,-147.7983,13:06:09,355.10,-61.11,11735.98
-68.5649,-147.8634,13:06:10,355.18,-61.10,11734.88
-68.5065,-147.9282,13:06:11,355.25,-61.09,11733.78
-68.4189,-148.0248,13:06:13,355.36,-61.07,11732.11
-68.3605,-148.0888,13:06:14,355.43,-61.06,11731.00
-68.3021,-148.1525,13:06:15,355.51,-61.05,11729.88
-68.2436,-148.2158,13:06:16,355.58,-61.04,11728.77
-68.1851,-148.2789,13:06:17,355.65,-61.03,11727.08
-68.0973,-148.3730,13:06:18,355.76,-61.01,11725.95
-68.0388,-148.4353,13:06:19,355.84,-61.00,11724.82
-67.9802,-148.4974,13:06:20,355.91,-60.99,11723.69
-67.9216,-148.5591,13:06:21,355.98,-60.98,11722.55
-67.8630,-148.6206,13:06:22,356.05,-60.96,11720.84
-67.7751,-148.7122,13:06:24,356.16,-60.95,11719.70
-67.7164,-148.7730,13:06:25,356.24,-60.94,11718.55
-67.6577,-148.8335,13:06:26,356.31,-60.93,11717.40
-67.5990,-148.8937,13:06:27,356.38,-60.92,11716.25
-67.5403,-148.9536,13:06:28,356.46,-60.91,11714.51
-67.4522,-149.0429,13:06:29,356.56,-60.89,11713.35
-67.3934,-149.1022,13:06:30,356.64,-60.88,11712.18
-67.3346,-149.1611,13:06:31,356.71,-60.87,11711.01
-67.2758,-149.2198,13:06:32,356.78,-60.86,11709.84
-67.2170,-149.2782,13:06:33,356.85,-60.85,11708.67
-67.1582,-149.3364,13:06:35,356.96,-60.83,11706.90
-67.0699,-149.4232,13:06:36,357.04,-60.82,11705.72
-67.0110,-149.4807,13:06:37,357.11,-60.81,11704.53
-66.9521,-149.5379,13:06:38,357.18,-60.80,11703.35
-66.8931,-149.5949,13:06:39,357.25,-60.78,11702.15
-66.8342,-149.6517,13:06:40,357.36,-60.77,11700.36
-66.7458,-149.7363,13:06:41,357.43,-60.76,11699.16
-66.6868,-149.7924,13:06:42,357.51,-60.74,11697.96
-66.6278,-149.8483,13:06:43,357.58,-60.73,11696.75
-66.5687,-149.9039,13:06:44,357.65,-60.72,11695.54
-66.5097,-149.9593,13:06:45,357.76,-60.70,11693.73
-66.4211,-150.0419,13:06:47,357.83,-60.69,11692.51
-66.3620,-150.0967,13:06:48,357.90,-60.68,11691.29
-66.3029,-150.1513,13:06:49,357.97,-60.67,11690.07
-66.2438,-150.2056,13:06:50,358.05,-60.66,11688.84
-66.1846,-150.2596,13:06:51,358.15,-60.64,11686.99
-66.0959,-150.3403,13:06:52,358.22,-60.63,11685.76
-66.0367,-150.3938,13:06:53,358.30,-60.62,11684.52
-65.9775,-150.4471,13:06:54,358.37,-60.60,11683.28
-65.9183,-150.5001,13:06:55,358.44,-60.59,11682.04
-65.8591,-150.5529,13:06:56,358.55,-60.57,11680.17
-65.7702,-150.6317,13:06:58,358.62,-60.56,11678.92
-65.7110,-150.6840,13:06:59,358.69,-60.55,11677.66
-65.6517,-150.7360,13:07:00,358.76,-60.54,11676.41
-65.5924,-150.7879,13:07:01,358.83,-60.53,11675.14
-65.5331,-150.8395,13:07:02,358.90,-60.51,11673.25
-65.4441,-150.9165,13:07:03,359.01,-60.50,11671.98
-65.3847,-150.9676,13:07:04,359.08,-60.48,11670.71
-65.3253,-151.0184,13:07:05,359.15,-60.47,11669.43
-65.2660,-151.0691,13:07:06,359.22,-60.46,11668.15
-65.2066,-151.1195,13:07:07,359.30,-60.45,11666.87
-65.1174,-151.1948,13:07:09,359.40,-60.43,11664.95
-65.0580,-151.2447,13:07:10,359.47,-60.42,11663.66
-64.9986,-151.2945,13:07:11,359.54,-60.40,11662.37
-64.9391,-151.3440,13:07:12,359.62,-60.39,11661.07
-64.8796,-151.3933,13:07:13,359.69,-60.38,11659.77
-64.8201,-151.4424,13:07:14,359.79,-60.36,11657.82
-64.7309,-151.5158,13:07:15,359.86,-60.35,11656.51
-64.6713,-151.5644,13:07:16,359.93,-60.34,11655.20
-64.6118,-151.6128,13:07:17,0.00,-60.32,11653.89
-64.5522,-151.6611,13:07:18,0.08,-60.31,11652.58
-64.4927,-151.7091,13:07:19,0.18,-60.29,11650.60
-64.4033,-151.7809,13:07:21,0.25,-60.28,11649.27
-64.3437,-151.8285,13:07:22,0.32,-60.27,11647.95
-64.2841,-151.8758,13:07:23,0.39,-60.25,11646.62
-64.2244,-151.9231,13:07:24,0.46,-60.24,11645.29
-64.1648,-151.9701,13:07:25,0.53,-60.22,11643.28
-64.0753,-152.0403,13:07:26,0.64,-60.21,11641.94
-64.0156,-152.0868,13:07:27,0.71,-60.20,11640.60
-63.9559,-152.1332,13:07:28,0.78,-60.18,11639.25
-63.8962,-152.1794,13:07:29,0.85,-60.17,11637.90
-63.8365,-152.2255,13:07:30,0.92,-60.16,11636.55
-63.7469,-152.2942,13:07:32,1.02,-60.14,11634.51
-63.6872,-152.3398,13:07:33,1.09,-60.13,11633.15
-63.6274,-152.3852,13:07:34,1.16,-60.11,11631.79
-63.5676,-152.4304,13:07:35,1.23,-60.10,11630.42
-63.5078,-152.4755,13:07:36,1.30,-60.09,11629.05
-63.4480,-152.5204,13:07:37,1.41,-60.07,11626.99
-63.3583,-152.5875,13:07:38,1.48,-60.06,11625.61
-63.2985,-152.6319,13:07:39,1.55,-60.04,11624.23
-63.2386,-152.6763,13:07:40,1.62,-60.03,11622.85
-63.1788,-152.7204,13:07:41,1.69,-60.02,11621.46
-63.1189,-152.7644,13:07:43,1.79,-60.00,11619.37
-63.0291,-152.8301,13:07:44,1.86,-59.98,11617.98
-62.9692,-152.8736,13:07:45,1.93,-59.97,11616.58
-62.9093,-152.9171,13:07:46,2.00,-59.96,11615.18
-62.8494,-152.9603,13:07:47,2.07,-59.94,11613.78
-62.7895,-153.0034,13:07:48,2.17,-59.92,11611.66
-62.6995,-153.0678,13:07:49,2.24,-59.91,11610.25
-62.6396,-153.1105,13:07:50,2.31,-59.90,11608.84
-62.5796,-153.1530,13:07:51,2.38,-59.88,11607.42
-62.5196,-153.1954,13:07:52,2.45,-59.87,11606.00
-62.4596,-153.2377,13:07:53,2.52,-59.86,11603.86
-62.3696,-153.3008,13:07:55,2.62,-59.84,11602.43
-62.3096,-153.3426,13:07:56,2.69,-59.82,11601.00
-62.2496,-153.3844,13:07:57,2.76,-59.81,11599.56
-62.1895,-153.4259,13:07:58,2.83,-59.80,11598.13
-62.1295,-153.4673,13:07:59,2.94,-59.78,11595.96
-62.0394,-153.5292,13:08:00,3.00,-59.76,11594.52
-61.9793,-153.5703,13:08:01,3.07,-59.75,11593.07
-61.9192,-153.6112,13:08:02,3.14,-59.74,11591.61
-61.8591,-153.6519,13:08:03,3.21,-59.72,11590.16
-61.7990,-153.6926,13:08:04,3.28,-59.70,11587.97
-61.7088,-153.7532,13:08:06,3.38,-59.69,11586.51
-61.6487,-153.7935,13:08:07,3.45,-59.67,11585.04
-61.5885,-153.8336,13:08:08,3.52,-59.66,11583.57
-61.5284,-153.8736,13:08:09,3.59,-59.65,11582.10
-61.4682,-153.9135,13:08:10,3.66,-59.63,11579.89
-61.3779,-153.9730,13:08:11,3.76,-59.61,11578.41
-61.3178,-154.0125,13:08:12,3.83,-59.60,11576.92
-61.2576,-154.0519,13:08:13,3.90,-59.59,11575.44
-61.1973,-154.0911,13:08:14,3.96,-59.57,11573.95
-61.1371,-154.1303,13:08:15,4.03,-59.56,11572.45
-61.0468,-154.1887,13:08:17,4.13,-59.54,11570.21
-60.9865,-154.2275,13:08:18,4.20,-59.52,11568.71
-60.9263,-154.2661,13:08:19,4.27,-59.51,11567.21
-60.8660,-154.3046,13:08:20,4.34,-59.49,11565.70
-60.8057,-154.3430,13:08:21,4.41,-59.48,11564.19
-60.7454,-154.3813,13:08:22,4.51,-59.46,11561.92
-60.6550,-154.4384,13:08:23,4.58,-59.45,11560.40
-60.5947,-154.4764,13:08:24,4.64,-59.43,11558.88
-60.5344,-154.5142,13:08:25,4.71,-59.42,11557.36
-60.4740,-154.5519,13:08:26,4.78,-59.40,11555.83
-60.4137,-154.5895,13:08:27,4.85,-59.38,11553.54
-60.3232,-154.6456,13:08:29,4.95,-59.37,11552.00
-60.2628,-154.6829,13:08:30,5.02,-59.35,11550.47
-60.2025,-154.7200,13:08:31,5.08,-59.34,11548.93
-60.1421,-154.7570,13:08:32,5.15,-59.32,11547.38
-60.0817,-154.7939,13:08:33,5.22,-59.31,11545.06
-59.9911,-154.8491,13:08:34,5.32,-59.29,11543.51
